"Indigenous","Illiteracy","Urbanisation","Density","Poverty","Poor_Sanitation","Unemployment","Timeliness","Year","TB","Population","Region","lon","lat","TB_rate","Predicted_Risk"
0.094700095,5.948445931,88.27546811,0.526882005,32.32713295,7.345781301,7.856399073,24.66367713,2014,58,420806,31027,-40.7590967742405,-17.4534327760983,0.000137830734352647,0.000184397860044483
0.074463684,20.9337769,55.33951894,0.544098217,61.11276194,35.77526389,6.368849102,50,2014,5,86060,31028,-42.2659927550637,-20.8855286354667,5.8099000697188e-05,0.000144974938686177
0.054304217,4.771894668,90.46758362,0.490269934,25.26707527,2.802087515,5.011849247,56.25,2014,11,132284,31029,-44.0633309756829,-16.3299305959346,8.3154425327326e-05,0.000142145438119632
0.143822123,3.969278497,98.66040504,0.514456221,22.9022122,0.52419374,6.871757287,57.4307304786,2014,1114,5079662,31030,-41.20852040362,-18.6489120596404,0.000219305930197718,0.00029382790696488
0.086753139,7.377844088,85.03758863,0.51119578,35.39036686,8.49232804,9.783396498,46.2427745665,2014,70,399170,31031,-42.0321816176561,-20.2283101334582,0.000175363880051106,0.000231976341245084
0.048851183,10.16193914,57.09400596,0.462736715,36.42284405,24.4047619,3.854606342,46.1538461538,2014,14,64345,31032,-44.9061514998072,-21.3669060895321,0.000217577123319605,8.87796027415001e-05
0.194479767,5.50200505,88.27942945,0.5155388,31.15968041,4.562602461,8.26876103,62.6373626374,2014,24,185065,31033,-43.4817030237748,-21.7471178623716,0.0001296841650231,0.000284328747548437
0.057431517,5.094392004,88.62451517,0.502096059,28.50844609,6.817718733,7.812749641,65.4761904762,2014,26,263295,31034,-44.7456525262045,-15.2839856153807,9.87485520044057e-05,0.000148217908757084
0.264960332,16.23476159,60.97905515,0.521922214,54.43935101,28.98088325,7.542617362,53.3333333333,2014,6,135878,31035,-43.2094848371894,-15.4067631774641,4.41572587173788e-05,0.000113776520984642
0.018400393,22.55898552,47.93547596,0.557559801,61.73483937,42.03688364,6.124432923,17.3913043478,2014,6,83120,31036,-49.8863621896419,-18.9678141526706,7.21847930702599e-05,8.25128156169908e-05
0.126775336,11.79704501,86.43672299,0.529392893,41.31245303,9.666557033,9.220878962,83.9055793991,2014,126,434348,31037,-45.4238819845418,-22.429523765051,0.000290089973937948,0.000298600758095785
0.045880268,19.01085099,71.22357929,0.50386757,48.61621708,20.92626863,7.6571033,34.7826086957,2014,11,65577,31038,-44.2692830040526,-20.3719106252543,0.000167741738719368,0.000147393055793339
0.145031806,6.762442806,94.34850536,0.535468042,28.73600702,3.341087708,10.01259826,60.201511335,2014,125,559505,31039,-43.1736794732765,-19.7296969616643,0.000223411765757232,0.000297679423306333
0.060768445,13.76830435,71.23166588,0.512762382,47.36457448,19.36355755,7.171571744,27.1739130435,2014,29,265282,31040,-42.5955327415369,-19.3675980953804,0.000109317631803138,0.000142749529257587
0.358758802,16.43679758,67.29137105,0.4792288,47.30886768,24.973017,5.714905552,54.9450549451,2014,35,154384,31041,-42.8606868199819,-18.7495432187035,0.000226707430821847,0.000120868606482409
0.089413667,7.48795952,81.11044425,0.447673621,25.1539584,10.96665592,3.28078497,13.0434782609,2014,3,85531,31042,-42.9996198540601,-16.6592684392066,3.50750020460418e-05,5.7199667968908e-05
0.073220221,4.615125351,92.47879406,0.494309412,18.82565729,2.582476292,3.923152519,60.4278074866,2014,55,526918,31043,-41.8514131112551,-18.6502436710063,0.000104380567754375,0.000168282701588357
0.096601849,7.132191552,86.37979641,0.462578968,24.72049936,7.137057486,4.126868297,57.4468085106,2014,16,159114,31044,-49.8277933746087,-19.6987195135394,0.000100556833465314,0.000118990839576933
0.083212541,9.889838129,86.15987545,0.490871158,32.19959138,7.564300621,4.77908506,60.9756097561,2014,8,117153,31045,-45.4314108132961,-20.4627818977228,6.82867702918406e-05,0.00014423744615163
0.025400656,8.7807544,80.60898072,0.488086401,36.32374296,9.447779733,3.858029707,50,2014,18,131912,31046,-44.937987983938,-20.1057404877731,0.000136454606101037,0.000112851868773775
0.066692578,7.131510461,86.87216225,0.508002223,23.72700471,4.224566881,4.450468565,54.5454545455,2014,29,238443,31047,-43.5499436265477,-18.0912675208911,0.000121622358383345,0.000135024058334734
0.059072079,8.401724459,80.62736806,0.512355347,27.6003245,8.097648461,3.501042191,55.7894736842,2014,23,277879,31048,-44.3999980810334,-18.4304127699176,8.27698386707884e-05,9.64836965309365e-05
0.079873622,7.694184813,81.87090648,0.512210479,30.47228879,9.679926517,4.822737859,40.7407407407,2014,32,237500,31049,-43.8787215094417,-20.6691267972551,0.000134736842105263,0.000133600891961179
0.059402349,7.701455897,85.61261506,0.52345192,30.9610936,8.588268733,5.911114451,65.7407407407,2014,52,465344,31050,-43.3612775999866,-18.7796279370562,0.000111745289506258,0.000159768247919923
0.13155779,6.279660769,83.17492801,0.508167747,21.9687568,5.827251256,4.121297395,66.8674698795,2014,54,362471,31051,-42.6095833304274,-21.5558257744614,0.000148977435436214,0.000168816132715317
0.070766639,7.349294255,77.23519951,0.533747835,25.22912848,5.872758508,4.275452609,62.2549019608,2014,65,350481,31052,-42.1168344696592,-19.5765433557139,0.000185459411494489,0.000146429868497378
0.034244132,9.442442737,73.62845117,0.524602355,34.05787208,8.861436814,4.275856169,50,2014,9,148216,31053,-42.6769380017843,-17.4487042954093,6.07221892373293e-05,0.000105221216834534
0.06193199,7.466165782,82.09925442,0.51092052,35.20117307,5.755439499,5.91630029,47.191011236,2014,31,218614,31054,-45.3143305690636,-20.8765947868559,0.000141802446320913,0.000174770569680979
0.102883444,11.81967832,76.88777582,0.491764951,43.83128822,14.32293856,6.035912392,45.8333333333,2014,7,76246,31055,-45.4686551154537,-19.6285733070363,9.18080948508774e-05,0.000123914949213239
0.042284863,6.668145042,73.7405718,0.529648535,32.91848761,6.897143053,5.621584775,65.3465346535,2014,25,197455,31056,-43.8010860015547,-17.3647127895734,0.000126611126585804,0.000130271792708876
0.126278655,5.957569244,88.73447407,0.494751703,28.29290593,7.196263684,5.490307636,68.0555555556,2014,25,158962,31057,-44.0434512433478,-19.9016421439532,0.000157270291012946,0.000169585392251943
0.082103604,5.849340789,84.58532207,0.473556685,34.09702836,7.328866478,5.16107939,60,2014,24,191926,31058,-43.7639838207027,-21.1968061184244,0.000125048195658743,0.000174412974445085
0.077931789,7.344082716,81.71756258,0.49727046,38.11571434,9.799935652,9.069305769,42.6829268293,2014,26,233915,31059,-47.0290899776511,-19.6122615907989,0.000111151486651134,0.000156472418227558
0.071067129,12.31844857,70.75240319,0.493216027,44.98400526,19.99791163,7.513379515,62.5766871166,2014,44,191963,31060,-41.8711826084511,-16.927312298496,0.000229210837505144,0.00014274123365245
0.062085942,12.78380731,62.43727494,0.519120304,47.25520268,25.45887933,3.919339805,53.0864197531,2014,36,289574,31061,-44.4450195791429,-21.892599142259,0.000124320553640866,0.00011951948084724
0.083038112,11.01925673,63.16943836,0.493785239,45.94231937,24.8976249,4.815238319,45.8333333333,2014,26,230383,31062,-40.6981902998646,-16.3322686009021,0.000112855549237574,0.000107028065726999
0.058336292,10.94222383,74.96141109,0.498591264,38.39851758,15.57465212,5.265034557,57.5949367089,2014,47,289018,31063,-46.027751444898,-21.3734229712369,0.000162619629227245,0.000127214959082836
0.091229371,8.389659782,83.98850362,0.501790259,30.67148133,10.14526601,3.922383283,59.2760180995,2014,56,286690,31064,-41.3844260459633,-19.492369794429,0.000195332938016673,0.000136420679458834
0.108701321,4.934843274,94.06328832,0.491092018,25.53277607,2.605132575,7.223293877,66.1555312158,2014,267,771143,31065,-40.3853515401589,-20.2728728169872,0.00034623928376449,0.000312782285486445
0.07064038,7.556376181,89.56969389,0.49543653,32.99349704,6.77340424,6.679372175,62.7906976744,2014,56,226150,31066,-39.9720853927916,-18.6465254629823,0.000247623258898961,0.000229309950530487
0.047061987,17.87432484,63.28940881,0.519700852,46.7864744,27.89444211,6.56326049,87.5,2014,16,95603,32001,-40.7166125699538,-19.9435558932156,0.000167358764892315,0.000190289092883427
0.066070421,12.5065548,61.62758843,0.51685135,38.13432048,30.09853228,4.434404033,75,2014,20,134971,32002,-40.5141171241134,-18.7619625330711,0.000148179979402983,0.000121954863357653
0.068599126,10.46122183,74.39399933,0.503647999,31.81383118,15.81644647,5.732982775,87.922705314,2014,53,217125,32003,-40.322044322061,-18.2056054551124,0.000244099021301094,0.000161433157064307
0.139762404,18.12430038,76.16683217,0.516963122,46.93134119,17.71044551,7.288864981,57.4468085106,2014,10,59014,32004,-40.1366160421775,-19.4723478758515,0.00016945131663673,0.000193461465754984
0.181232488,12.14996342,77.54922049,0.577091844,42.08771674,12.41771448,9.46412093,76.9230769231,2014,52,207605,32005,-40.9986249444551,-21.0613123915385,0.00025047566291756,0.000286777963014458
1.114017431,9.414497418,81.76862017,0.571705071,33.00530099,10.45394715,7.893672933,80.7829181495,2014,91,349310,32006,-40.7302016833284,-20.6533665071892,0.00026051358392259,0.000269789475483231
0.123420333,12.1825323,44.42223383,0.506691709,40.58440324,21.38150697,2.655156006,56,2014,16,142777,32007,-40.7438599659685,-19.3632046526677,0.000112062867268538,9.10246706645278e-05
0.059314818,11.09659139,42.01115501,0.493012607,36.48870184,22.8047425,2.081134067,48.6486486486,2014,7,113196,32008,-41.2914348269227,-20.8505971902238,6.1839640976713e-05,8.27545779602142e-05
0.250288586,4.628579208,98.63983038,0.530138807,23.28914637,0.430454342,7.928323546,40.0077160494,2014,661,1746455,32009,-40.8567148780743,-18.4379819950749,0.000378480980042429,0.000309882975772456
0.228507838,7.084443885,84.22161479,0.531275761,31.49660159,3.877592725,7.453409516,63.1147540984,2014,43,206201,32010,-41.5932291446975,-20.5330686123885,0.000208534391200819,0.000276439416013908
0.082752696,15.34987958,59.68553976,0.517556062,45.37733575,24.32291979,4.214612857,55.9322033898,2014,19,169852,32011,-41.0326821514535,-20.2034520563197,0.000111862091703365,0.000125100158908546
0.089105901,8.048947973,79.64742963,0.53015174,31.91250412,8.66662209,6.420427424,48.6153846154,2014,90,360232,32012,-43.5545890849657,-22.444072623252,0.000249838992649182,0.000191786656337247
0.074229209,11.51633161,66.78507993,0.576308511,47.01515373,10.72944809,8.018018018,60.6382978723,2014,24,82708,32013,-44.2342517889154,-22.548600322276,0.000290177491899212,0.000222253467288694
0.065600992,9.313397983,85.025036,0.508460981,33.02265573,8.430774972,7.89039856,73.5159817352,2014,48,199546,33001,-43.0959553422159,-22.1146783789904,0.000240546039509687,0.000255698522716019
0.0719107,10.77028928,78.80350401,0.524490787,37.97649028,10.31283924,7.096241083,56.25,2014,38,123562,33002,-43.0074365766165,-22.3339056090968,0.000307537916187825,0.000208031561025771
0.058335814,8.249020888,85.70874612,0.565217305,39.06853084,5.081358369,9.627674248,84.110787172,2014,210,606552,33003,-42.066854432347,-21.535660163665,0.000346219285403395,0.000400444136457396
0.102852336,5.279433514,93.57421427,0.585331447,23.88880145,2.087476333,7.932699342,63.9344262295,2014,109,288604,33004,-42.0343613573808,-22.0032750640581,0.000377680143033361,0.000369792776329283
0.029554625,6.385628624,91.47606075,0.563605039,32.24953399,3.801646074,8.614425125,70.4819277108,2014,55,158889,33005,-43.2122416458329,-22.7728720544304,0.000346153604088389,0.000385156404133618
0.041294093,8.277714472,82.50401029,0.532088469,33.18530351,4.441941329,5.945734156,68.2926829268,2014,20,64211,33006,-42.5086121444076,-22.2113861348259,0.000311473112083599,0.000265814470511641
0.080601942,6.627075324,80.52219769,0.545473214,22.39058763,2.200528425,3.509819374,55.9210526316,2014,49,236781,33007,-41.7725994670369,-22.2094299748672,0.000206942279997128,0.000194750014121328
0.074563633,14.1133218,51.93695984,0.531839561,43.26035886,22.61629131,5.399615896,20,2014,2,29634,33008,-42.6833125474448,-22.5867439524869,6.74900452183303e-05,0.000123391998658973
0.116399379,5.671984911,89.02212204,0.581409067,25.21906906,1.530226224,8.550271476,82.0754716981,2014,49,187921,33009,-42.2335933119172,-22.7881456427207,0.000260747867454941,0.000447695241145302
0.134826453,5.800520743,88.71469163,0.594860116,31.08045334,1.906271119,9.782358697,80.5161290323,2014,266,586326,33010,-41.8584077940483,-21.1525035834573,0.000453672530298844,0.000456347401251375
0.067940077,4.258122629,96.69917104,0.53486502,24.34173351,0.8115085,8.198393125,82.8978622328,2014,265,696691,33011,-43.8654731617303,-22.8422997025684,0.000380369489486731,0.000444271914280201
0.103321117,5.30254142,91.41350139,0.547749826,31.50782321,2.587108786,8.991868161,44.2953020134,2014,47,178851,33012,-42.390985022684,-21.9041560682329,0.000262788578201967,0.000349432362445906
0.360792875,5.698731907,92.24077974,0.625798461,25.82297321,1.010598965,7.44437513,24.6200607903,2014,90,224905,33013,-41.4035598188182,-21.6692016607558,0.000400168960227652,0.000342796873724451
0.070247454,7.205424394,80.77296634,0.55632107,33.32283328,3.220832942,8.741240318,66.1971830986,2014,59,167634,33014,-43.8071216235648,-22.2665961658885,0.000351957240178007,0.000321832860899156
0.068137208,5.070955335,90.95379589,0.553324802,25.7448621,1.079168848,6.667218064,66.4488017429,2014,159,490311,33015,-44.5758998132423,-23.0624513538866,0.000324283974864933,0.000346274618381163
0.069201632,8.587189487,80.31304633,0.592929627,34.22875997,5.607129595,9.230564734,79.2349726776,2014,45,113251,33016,-42.2715088178108,-22.5275484803144,0.000397347484790421,0.000361865528891068
0.125596135,5.37684875,89.66670093,0.649345813,30.99134388,1.716842496,10.74523068,74.4318181818,2014,117,239472,33017,-49.8614099702764,-20.2340028226073,0.000488574864702345,0.000398123009660485
0.100678312,3.52672129,99.70670546,0.572758436,24.7658036,0.761724101,8.310499046,72.7046484757,2014,8661,11868032,33018,-50.4724539028553,-21.9150999081804,0.000729775585370852,0.000395236519187817
0.07171726,8.195272084,87.1820479,0.458178314,18.89261113,8.444833966,5.121668303,52.4390243902,2014,38,154932,35001,-47.9104592731391,-23.2160691254414,0.000245268892159141,0.000143728227114151
0.061172018,7.379072352,90.32048402,0.473954891,16.77308472,5.035808944,5.322493225,66.2162162162,2014,27,109461,35002,-47.4193857458652,-23.4361634658861,0.000246663195110587,0.000195203009189088
0.040150565,6.719700761,91.51102348,0.471572897,16.8748368,4.387727052,5.272203202,82.6771653543,2014,36,148510,35003,-46.5948525286529,-23.6887171413442,0.000242407918658676,0.000236478865015748
0.057364832,4.747920121,92.36969146,0.485358246,13.8695426,1.95537699,4.752699961,72.4489795918,2014,220,819766,35004,-45.7619598604352,-23.0960469744118,0.000268369266351617,0.00023062068076208
0.072246179,6.731933112,96.49560879,0.517838765,14.03063656,1.651885167,4.711218937,89,2014,32,235304,35005,-49.4167763932182,-20.6938077620158,0.000135994288239894,0.000217025698042389
0.032350594,9.110473458,86.67371191,0.481434884,18.93325826,7.586251537,4.43287132,83.3333333333,2014,2,48586,35006,-48.1276636305806,-20.5043292362113,4.11641213518297e-05,0.000131023974839798
0.013774737,7.261761158,87.52467974,0.469879502,14.5939379,6.99651757,4.481638336,68,2014,11,69637,35007,-46.9119561034021,-21.7214464663684,0.000157962002958198,0.000131708803809033
0.036605993,7.860425851,89.74653505,0.487043556,15.84075618,6.148928884,3.196391328,72.7272727273,2014,5,84260,35008,-47.8894549641136,-21.9673677189419,5.93401376691194e-05,0.000129890832349609
0.075295646,4.708214253,95.40475101,0.495502262,17.23813056,2.91935372,6.133311041,90.2255639098,2014,34,142901,35009,-46.2499567436051,-23.8634166881897,0.000237926956424378,0.000317471857564305
0.055821258,6.429446964,96.10102702,0.541609869,19.51216039,1.893105977,7.145417162,63.1578947368,2014,21,225308,35010,-47.8900613188575,-22.3189446441517,9.32057450245886e-05,0.000274426390410489
0.040748093,7.564656605,94.17720196,0.505405449,22.0461624,2.331572425,6.704924258,47.1428571429,2014,20,100912,35011,-47.7551886770742,-21.3325760806468,0.000198192484540986,0.000211891315161458
0.092060077,4.271956073,94.97186479,0.548464285,18.14966015,1.294364316,5.110195477,87.037037037,2014,62,411607,35012,-47.8858551308011,-24.5721863635229,0.000150629119524206,0.000348553360381087
0.053650303,6.588102977,95.25819515,0.524906036,18.81033095,2.597412712,6.711681674,51.914893617,2014,100,429062,35013,-51.7317974647041,-22.2040623339577,0.000233066549822636,0.000262803734133965
0.082030164,4.322923853,98.09529251,0.515752459,15.48747842,0.534306379,5.437243418,84.0869565217,2014,312,1123155,35014,-47.2789220640797,-21.9653633519012,0.000277788907141045,0.000275984832811731
0.050778128,5.550328136,86.6641591,0.500687509,21.05810502,3.561676719,4.87782557,83.3333333333,2014,9,112698,35015,-47.7700446976682,-22.7702939878653,7.98594473726242e-05,0.000218729798372504
0.07319355,7.083478487,88.18832205,0.495970772,21.14727679,6.199251814,6.52424619,95.0819672131,2014,96,190243,35016,-47.5856877832386,-23.8707239316814,0.000504617778315102,0.000265146599810017
0.060414718,5.171950306,94.37441534,0.482352497,17.06481222,1.799056946,6.075114701,88.7133182844,2014,149,272723,35017,-45.2854319664205,-23.2510102204137,0.000546341892689652,0.000313691687485204
0.114549316,6.299353739,93.41554997,0.511263524,16.78222132,3.530076589,4.891103058,86.3436123348,2014,62,275866,35018,-49.5787929712074,-22.9897078626425,0.000224746797358138,0.000236334455751247
0.026213956,6.199666541,91.53039571,0.511265185,20.54387366,4.203971191,7.298125139,53.591160221,2014,54,169992,35019,-46.9050463490925,-23.4520468421402,0.000317662007623888,0.000247045543537158
0.196544449,4.448288672,94.20621145,0.505308945,18.42669662,1.722184714,6.154512173,83.7554585153,2014,326,596251,35020,-49.2669556313846,-21.3641615515105,0.000546749607128541,0.000256902850899455
0.049084431,6.123172904,95.79866144,0.547810579,16.06177785,1.443761859,4.654503818,68.137254902,2014,76,369591,35021,-49.876926742924,-20.7654188506857,0.000205632712917793,0.000208978611639824
0.071735207,6.35538262,87.74448816,0.550540844,24.64914416,4.608958926,5.009792446,84.9246231156,2014,63,191163,35022,-46.0955472835341,-23.5606388368537,0.000329561682961661,0.000264510099851503
0.069427704,5.181682153,92.36054192,0.512843008,19.6628914,1.878939774,6.390955704,60.4562737643,2014,58,223312,35023,-46.9703300025784,-22.3844414370118,0.000259726302213943,0.000245078728136019
0.076869614,5.593562169,95.24364282,0.521651914,16.91547974,1.654934851,6.357774612,88.8888888889,2014,91,536967,35024,-49.9563907294062,-22.2359165239764,0.00016947037713677,0.000296189674861058
0.104606237,4.567773195,94.81859076,0.516423265,15.53366131,1.200808708,7.065620271,79.0697674419,2014,48,331319,35025,-49.7601750611485,-21.671332738014,0.000144875482540995,0.000282318541173907
0.090692852,4.26778415,94.62150163,0.522038883,15.04462994,1.384853007,6.10294567,68.0608365019,2014,63,259149,35026,-47.3561085871867,-22.3923832418376,0.00024310338839818,0.00025385342818098
0.055824886,4.935888598,96.19716728,0.560083642,17.15174097,0.643681815,6.322135016,93.8559322034,2014,138,620863,35027,-46.9345914002366,-23.1783669629677,0.00022227125791036,0.000370817804284089
0.063659333,3.798032334,95.3559258,0.545791439,15.36561077,0.640793062,6.130530936,73.2217573222,2014,190,595583,35028,-48.6209007219863,-22.2776473444759,0.000319015149861564,0.000280189914341037
0.073545034,5.673014514,94.08044192,0.534135605,20.05777058,3.089085464,5.654439128,81.6326530612,2014,41,195455,35029,-50.7290867532465,-20.2212583624536,0.000209766954030339,0.000245650319428752
0.043725725,5.609221106,88.11319833,0.517536428,21.12603663,4.580218404,5.506829411,50.6329113924,2014,78,427435,35030,-48.4458870405955,-21.1441656466941,0.000182483886438874,0.000159816833982472
0.075480765,5.123201664,92.23723422,0.552309062,16.90768426,1.373003562,6.897776977,40.2985074627,2014,57,410102,35031,-47.7594026840848,-20.2606352304676,0.000138989812290601,0.000200957199639937
0.087498807,3.681936099,98.13607015,0.537975555,13.45705189,0.26343603,6.589639581,73.5785953177,2014,725,2858848,35032,-49.0457068109016,-23.8666410536836,0.000253598652324293,0.00034903951441478
0.074336145,6.017322595,75.70940716,0.527536013,16.34058907,2.584275517,3.768115942,71.4285714286,2014,17,190666,35033,-48.2353509908295,-23.5401803975555,8.91611509131151e-05,0.000174266457479373
0.086096307,7.79719649,88.18500375,0.48241109,19.60148285,5.293005671,5.397213564,88.3561643836,2014,86,122671,35034,-46.9500265157417,-23.8188682589048,0.000701062190737827,0.000237269973213307
0.052330603,7.809357102,85.18602584,0.484395206,21.07940172,4.78623232,5.856310171,93.3837429112,2014,172,166171,35035,-47.0012299334654,-24.1716557790653,0.0010350783229324,0.000263684431580382
0.103075163,6.682884662,89.75474739,0.498012699,23.34077424,6.323928628,7.29957214,81.7412333736,2014,239,601915,35036,-46.3389121143848,-23.3475364952386,0.000397066030917987,0.000266555992538937
0.317017846,7.774172321,91.53890301,0.496161479,23.45176265,5.076156423,6.495673218,96.6666666667,2014,26,113792,35037,-45.0896275028478,-22.7111711371686,0.000228487064116985,0.000284417417791039
0.095977716,5.305751651,92.61244077,0.494941862,20.24040338,2.295242484,7.211026148,79.0760869565,2014,107,348022,35038,-46.6430524995017,-23.3225823421721,0.000307451827758015,0.000316866040109604
0.10876939,6.197952479,92.39485941,0.503083626,22.05869908,3.78569665,7.170857041,68.4426229508,2014,87,278220,35039,-47.4170779067198,-20.4658630850859,0.000312702178132413,0.000206153397934848
0.065191072,6.320482907,90.09475126,0.525149144,23.39843018,4.403673723,6.044757217,80.4469273743,2014,64,305865,35040,-50.2742793588133,-20.1530850892051,0.000209242639726677,0.000221416337857937
0.121431393,7.799387016,82.02524276,0.589876354,41.21117169,7.599080211,7.188046089,69.8224852071,2014,66,250874,35041,-51.6416341871961,-21.4032357210697,0.000263080271371286,0.000274421446262933
0.088725124,5.16608172,85.48822304,0.593745825,27.33747923,2.68893543,7.121137813,78.1362007168,2014,107,207195,35042,-48.9034027181675,-21.0717641750501,0.00051642172832356,0.000272248569611923
0.067231985,4.620531256,89.25531832,0.566958496,18.77056501,1.306426859,5.755157356,78.1420765027,2014,64,281671,35043,-45.3101767376503,-23.551869899647,0.0002272154392891,0.000324785336103304
0.086623676,10.5036886,62.00256169,0.634255064,48.84580764,11.66637602,8.167290719,36.9230769231,2014,24,137152,35044,-48.6473868974763,-24.3249884557007,0.000174988334111059,0.00023317571180457
0.094066417,8.461296523,51.08704843,0.625471769,35.04660212,9.418390479,5.786167595,60,2014,35,199246,35045,-45.6828348347614,-22.7913291782353,0.000175662246669946,0.000163925893877903
0.086943582,4.053476878,93.43625056,0.590879897,17.75173436,0.722584729,8.058966973,67.9577464789,2014,403,1434155,35046,-47.1669000802443,-22.8775041253591,0.000281001704836646,0.000350287522742641
0.07169104,3.706134401,96.32765016,0.580319901,13.15473284,0.111643556,6.037108103,96.6850828729,2014,145,688773,35047,-46.5126220283437,-23.0244701708171,0.00021051928574436,0.000369605549260195
0.07166214,5.278094378,89.7665661,0.578396662,17.29708328,1.131306246,5.223545659,90.5325443787,2014,115,541502,35048,-48.3633732506616,-22.8861739865326,0.000212372253472748,0.000292852354853077
0.027591014,5.757132268,84.46335478,0.58376097,28.76927365,1.334668001,3.857264699,34.6153846154,2014,7,72563,35049,-50.2470708395717,-21.3802219304451,9.64678968620371e-05,0.000189861645995283
0.077589167,3.37400591,96.69546464,0.571451384,19.02538084,0.40915892,7.985662904,88.2270497547,2014,418,1522740,35050,-49.2108512522431,-22.2640975220826,0.000274505168315011,0.000384199767724348
0.050729485,3.58669157,93.87739877,0.5580454,27.12694372,0.890135858,9.033740912,52.9667149059,2014,155,424770,35051,-47.3901604857556,-21.0670003786742,0.000364903359465122,0.000297749362509398
0.102735817,9.154647436,69.4722423,0.55313908,42.51455716,8.925759961,5.842919805,70,2014,8,27418,35052,-48.6608272323082,-20.4841009088392,0.000291779123203735,0.00015523942676379
0.065348335,10.44258133,48.71150131,0.541447258,39.93424344,16.05887234,5.710976479,12.5,2014,3,72661,35053,-44.5699441412439,-22.724560770369,4.12876233467748e-05,0.000103708712326913
0.288878873,5.380028272,97.4845535,0.606879284,25.84274882,0.274470863,7.001691684,54.4144144144,2014,182,310240,35054,-48.9317972358529,-23.1949262207015,0.000586642599277978,0.000367959894669222
0.346481001,8.563272543,71.99004893,0.609102863,42.0979269,8.662136392,7.675300951,78.0780780781,2014,104,251755,35055,-50.3987601989456,-20.6580274228581,0.0004131000377351,0.000230623660859851
0.535653891,6.12159176,95.22481924,0.574418895,33.89416416,1.393992251,10.02330532,72.3262032086,2014,220,238570,35056,-50.5458920232113,-22.5954914104525,0.000922161210546171,0.000463327958542231
0.082147972,4.147023554,99.92726129,0.68141748,22.67195685,0.230822148,8.511563869,92.0454545455,2014,729,1892513,35057,-48.5241246745263,-21.7041475249413,0.000385202109575998,0.000472814244264879
0.10274252,5.684366443,94.92394628,0.728337331,27.99972091,1.100675309,8.655321651,88.6281588448,2014,217,495465,35058,-50.7184302439908,-21.1270975047772,0.000437972409756491,0.000502111103589635
0.115858171,4.275917194,98.97197212,0.699094893,25.31120363,0.223522749,9.570882519,95.8977407848,2014,523,1449211,35059,-51.2594287916583,-20.8134420216116,0.000360886026948457,0.000580530883960649
0.101519963,4.954313268,98.91691776,0.684480349,25.25079141,0.628401072,8.546285127,80.3872053872,2014,416,1078149,35060,-46.6328600618467,-22.6627250479594,0.000385846483185534,0.000505476919582823
0.111084301,3.195890202,99.17446291,0.585757402,17.83796459,0.046597896,7.507794329,83.5735100395,2014,6562,14597964,35061,-51.0475433187665,-21.6515056390452,0.000449514740548751,0.000401937717495288
0.096247195,4.840132203,95.26983399,0.697940985,29.16100872,0.639442629,10.34416727,87.2222222222,2014,450,1421902,35062,-49.8096953092102,-23.6761475150534,0.00031647750688866,0.000635545172783858
0.152683899,3.890592292,99.87926687,0.583223782,20.26732892,0.112301647,9.403939353,93.8771274388,2014,1377,1570532,35063,-51.246212796229,-26.1503212218995,0.000876772966103206,0.000663792633262155
0.098968219,10.11461971,85.58202914,0.512159638,24.7016174,8.312890535,4.871904078,51.3812154696,2014,48,283984,41001,-53.5141634170227,-23.7282243713599,0.000169023606963773,0.000193423640629981
0.079595009,10.13255951,80.1989498,0.500468225,23.29604376,10.02068359,4.812074536,80.859375,2014,72,276155,41002,-53.9106338316363,-24.5402324706312,0.000260723144610816,0.000209125653070483
0.063889688,7.949050279,85.21129233,0.52219348,16.28113378,7.19443466,3.579770488,37.5,2014,16,152865,41003,-50.6745964968507,-24.4074078606366,0.000104667517090243,0.000142989561117882
0.102782846,12.74894271,77.17278653,0.507269422,33.76480119,15.67542042,4.739870155,38.4615384615,2014,12,116297,41004,-50.339651248635,-25.8501359320461,0.000103184089013474,0.000165700844341904
0.119609521,10.44973858,81.91780066,0.51669683,28.67558278,10.63739196,5.47252388,53.6585365854,2014,25,224566,41005,-49.4360108578555,-25.9890616228071,0.000111325846299084,0.000202111548728849
0.065792693,9.811782666,88.00234896,0.502431826,19.73638874,7.787610619,4.951873723,24.6153846154,2014,31,193449,41006,-50.7944588807046,-25.1595533351802,0.000160248954504805,0.00016724894539616
0.029077164,10.227586,86.93950738,0.527951114,23.64171057,6.890951276,4.967649696,60,2014,20,84973,41007,-51.2349132261152,-22.9126488467083,0.000235368881880127,0.000182062437540602
0.037469376,8.82018479,88.90041793,0.469364424,16.8314804,5.12910592,4.163845633,0,2014,3,36091,41008,-49.9924992610545,-25.0543753269294,8.31232163143166e-05,0.000107480503828065
0.096026288,4.557675458,97.13086773,0.485980181,12.76040698,1.825015876,4.319856629,30,2014,119,588178,41009,-51.9754780706521,-24.8058380462014,0.000202319705939358,0.000224278303685815
0.106277702,6.289829749,92.61666156,0.507838084,17.78692624,5.083464774,3.891848917,45.5089820359,2014,45,308397,41010,-52.6324777556574,-25.9743948749315,0.000145915816301715,0.000211950561226516
0.315773493,5.280362786,95.92089101,0.515797037,17.29825272,2.279553859,4.954158244,62.9230769231,2014,171,776988,41011,-52.7929834199719,-22.9485512441232,0.000220080619005699,0.000269532376641732
